Phase Band Mag Sigma
14.7760279620884 R 14.0735245601 0.01
16.8117038574053 R 14.1638580107 0.01
18.7381483632097 R 14.1934416984 0.01
20.7241736269306 R 14.1937278639 0.01
26.6822494180935 R 14.3955055346 0.01
28.6384843028598 R 14.5355977549 0.01
31.6373824510824 R 14.7554528901 0.011
33.653198093758 R 14.867161432 0.016
35.6193631048377 R 14.9954345021 0.011
37.6351787475133 R 15.1062250621 0.039
39.5417630006909 R 15.1692918159 0.01
40.4553346220008 R 15.2237423047 0.011
42.550591275227 R 15.323351883 0.01
44.486965907352 R 15.3695829342 0.01
53.4836603520128 R 15.7461481791 0.01
58.4884440165832 R 15.9477571537 0.014
60.3850981434402 R 16.011167676 0.019
61.3185300173914 R 16.00511658 0.014
65.3898818080178 R 16.1727975507 0.015
69.3321419565051 R 16.271 0.021
73.2644719786717 R 16.385 0.014
84.1677506764956 R 16.752 0.025
88.199381961854 R 16.916 0.029
93.1644451211564 R 17.119 0.067
97.1265655222777 R 17.238 0.066
101.048965418124 R 17.29 0.037
108.993066473007 R 17.503 0.044
112.945256747815 R 17.626 0.041
120.799986665828 R 17.851 0.045
128.714297341757 R 17.994 0.071
136.638538144007 R 18.405 0.166
144.602499451524 R 18.608 0.157
-6.14674819121863 I 14.1228298323 0.01
-5.16366568567879 I 13.9255463744 0.01
-4.13093254854303 I 13.7617606875 0.011
-3.13791991668256 I 13.6700615717 0.01
-0.198602526376429 I 13.5551027174 0.085
0.794410105484042 I 13.52594167 0.01
2.78043536920499 I 13.6031739336 0.01
3.77344800106546 I 13.6491236553 0.01
4.77639075924656 I 13.7030502025 0.01
6.74255577033347 I 13.7736859017 0.01
7.75542865482797 I 13.870963064 0.01
8.73851116036782 I 13.9410731501 0.01
9.74145391854892 I 14.0260942167 0.01
10.764256929364 I 14.1605979964 0.013
11.7473394349111 I 14.3035327589 0.01
12.750282193085 I 14.3881244751 0.013
14.6866568252172 I 14.4848111908 0.01
16.6627519626176 I 14.5603959183 0.011
18.6984278579344 I 14.590821006 0.01
20.6248723637388 I 14.5241370362 0.013
22.6108976274598 I 14.4445216788 0.011
28.5689734186226 I 14.3292835277 0.011
30.5252083033889 I 14.4265430623 0.012
33.5241064516116 I 14.6417516372 0.016
35.5399220942871 I 14.7991696239 0.052
39.5219027480424 I 14.9392610382 0.186
41.42848700122 I 15.2187658651 0.022
42.3420586225299 I 15.270297505 0.033
44.4373152757561 I 15.4165810264 0.024
46.3736899078811 I 15.5259291843 0.026
55.3703843525419 I 16.0339948428 0.028
60.3751680171124 I 16.3010440478 0.052
62.2718221439693 I 16.3784930684 0.048
63.2052540179205 I 16.3526804232 0.038
67.276605808547 I 16.6276892123 0.063
71.2188659570342 I 16.788 0.07
75.1511959792008 I 16.935 0.063
82.1320747811788 I 17.542 0.318
86.0544746770247 I 17.291 0.054
90.0861059623832 I 17.666 0.174
99.0132895228068 I 18.31 0.565
102.935689418653 I 18.119 0.197
110.879790473537 I 18.381 0.415
114.831980748344 I 18.317 0.245
122.686710666357 I 18.682 0.9
130.601021342286 I 18.946 0.355
138.525262144536 I 18.868 0.9
146.489223452054 I 18.357 0.478
